"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"220051","Number of indoor cinemas with 2 to 7 screens","TGO","Togo","2013","2013",,"n","Magnitude nil or negligible"
"220051","Number of indoor cinemas with 2 to 7 screens","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"220051","Number of indoor cinemas with 2 to 7 screens","TGO","Togo","2015","2015",,"n","Magnitude nil or negligible"
"220051","Number of indoor cinemas with 2 to 7 screens","SSD","South Sudan","2015","2015",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","ALB","Albania","2014","2014",7,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","ALB","Albania","2015","2015",7,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","BIH","Bosnia and Herzegovina","2014","2014",10,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","BIH","Bosnia and Herzegovina","2015","2015",11,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","BDI","Burundi","2014","2014",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","BDI","Burundi","2015","2015",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","COK","Cook Islands","2014","2014",1,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","COK","Cook Islands","2015","2015",1,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",3,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",3,,
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","MHL","Marshall Islands","2014","2014",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","MHL","Marshall Islands","2015","2015",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2012","2012",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2013","2013",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2015","2015",,"n","Magnitude nil or negligible"
"FCIND_S1T7","Total number of indoor cinemas that are small facilities (1 to 7 screens)","SSD","South Sudan","2015","2015",1,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ALB","Albania","2014","2014",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ALB","Albania","2015","2015",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","BIH","Bosnia and Herzegovina","2014","2014",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","BIH","Bosnia and Herzegovina","2015","2015",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","BDI","Burundi","2014","2014",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","BDI","Burundi","2015","2015",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","COK","Cook Islands","2014","2014",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","COK","Cook Islands","2015","2015",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",75,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",75,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","MHL","Marshall Islands","2014","2014",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","MHL","Marshall Islands","2015","2015",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2012","2012",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2013","2013",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2014","2014",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","TGO","Togo","2015","2015",,"a","Category not applicable"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","SSD","South Sudan","2015","2015",100,,
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","ALB","Albania","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","ALB","Albania","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","BIH","Bosnia and Herzegovina","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","BIH","Bosnia and Herzegovina","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","BDI","Burundi","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","BDI","Burundi","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","COK","Cook Islands","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","COK","Cook Islands","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",1,,
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",1,,
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","MHL","Marshall Islands","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","MHL","Marshall Islands","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","TGO","Togo","2012","2012",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","TGO","Togo","2013","2013",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","TGO","Togo","2015","2015",,"n","Magnitude nil or negligible"
"220052","Number of indoor cinemas that are multiplexes (8+ screens)","SSD","South Sudan","2015","2015",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","ALB","Albania","2014","2014",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","ALB","Albania","2015","2015",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","BIH","Bosnia and Herzegovina","2014","2014",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","BIH","Bosnia and Herzegovina","2015","2015",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","BDI","Burundi","2014","2014",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","BDI","Burundi","2015","2015",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","COK","Cook Islands","2014","2014",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","COK","Cook Islands","2015","2015",,"n","Magnitude nil or negligible"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",25,,
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",25,,
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","MHL","Marshall Islands","2014","2014",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","MHL","Marshall Islands","2015","2015",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","TGO","Togo","2012","2012",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","TGO","Togo","2013","2013",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","TGO","Togo","2014","2014",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","TGO","Togo","2015","2015",,"a","Category not applicable"
"FPCIND_S8T99","Percentage of indoor cinema that are multiplexes (8+ screens)","SSD","South Sudan","2015","2015",,"n","Magnitude nil or negligible"
"FCIO","Total number of cinema sites (indoor and other facilities)","ALB","Albania","2014","2014",11,,
"FCIO","Total number of cinema sites (indoor and other facilities)","ALB","Albania","2015","2015",11,,
"FCIO","Total number of cinema sites (indoor and other facilities)","BIH","Bosnia and Herzegovina","2014","2014",14,,
"FCIO","Total number of cinema sites (indoor and other facilities)","BIH","Bosnia and Herzegovina","2015","2015",15,,
"FCIO","Total number of cinema sites (indoor and other facilities)","BDI","Burundi","2014","2014",,"n","Magnitude nil or negligible"
"FCIO","Total number of cinema sites (indoor and other facilities)","BDI","Burundi","2015","2015",,"n","Magnitude nil or negligible"
"FCIO","Total number of cinema sites (indoor and other facilities)","ERI","Eritrea","2014","2014",18,,
"FCIO","Total number of cinema sites (indoor and other facilities)","ERI","Eritrea","2015","2015",18,,
"FCIO","Total number of cinema sites (indoor and other facilities)","GEO","Georgia","2014","2014",4,,
"FCIO","Total number of cinema sites (indoor and other facilities)","GEO","Georgia","2015","2015",5,,
"FCIO","Total number of cinema sites (indoor and other facilities)","IRN","Iran (Islamic Republic of)","2015","2015",180,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",24,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",24,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MHL","Marshall Islands","2014","2014",2,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MHL","Marshall Islands","2015","2015",2,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MDA","Republic of Moldova","2014","2014",7,,
"FCIO","Total number of cinema sites (indoor and other facilities)","MDA","Republic of Moldova","2015","2015",7,,
"FCIO","Total number of cinema sites (indoor and other facilities)","SGP","Singapore","2014","2014",30,,
"FCIO","Total number of cinema sites (indoor and other facilities)","SGP","Singapore","2015","2015",33,,
"FCIO","Total number of cinema sites (indoor and other facilities)","TGO","Togo","2012","2012",4,,
"FCIO","Total number of cinema sites (indoor and other facilities)","TGO","Togo","2013","2013",4,,
"FCIO","Total number of cinema sites (indoor and other facilities)","TGO","Togo","2014","2014",4,,
"FCIO","Total number of cinema sites (indoor and other facilities)","TGO","Togo","2015","2015",5,,
"FCIO","Total number of cinema sites (indoor and other facilities)","UZB","Uzbekistan","2014","2014",255,,
"FCIO","Total number of cinema sites (indoor and other facilities)","UZB","Uzbekistan","2015","2015",261,,
"FCIO","Total number of cinema sites (indoor and other facilities)","SSD","South Sudan","2015","2015",29,,
"220053","Total number of other cinema facilities","ALB","Albania","2014","2014",4,,
"220053","Total number of other cinema facilities","ALB","Albania","2015","2015",4,,
"220053","Total number of other cinema facilities","BIH","Bosnia and Herzegovina","2014","2014",4,,
"220053","Total number of other cinema facilities","BIH","Bosnia and Herzegovina","2015","2015",4,,
"220053","Total number of other cinema facilities","BDI","Burundi","2014","2014",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","BDI","Burundi","2015","2015",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","ERI","Eritrea","2014","2014",9,,
"220053","Total number of other cinema facilities","ERI","Eritrea","2015","2015",9,,
"220053","Total number of other cinema facilities","GEO","Georgia","2014","2014",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","GEO","Georgia","2015","2015",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","IRN","Iran (Islamic Republic of)","2015","2015",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","MKD","The former Yugoslav Republic of Macedonia","2014","2014",20,,
"220053","Total number of other cinema facilities","MKD","The former Yugoslav Republic of Macedonia","2015","2015",20,,
"220053","Total number of other cinema facilities","MDG","Madagascar","2014","2014",6,,
"220053","Total number of other cinema facilities","MHL","Marshall Islands","2014","2014",2,,
"220053","Total number of other cinema facilities","MHL","Marshall Islands","2015","2015",2,,
"220053","Total number of other cinema facilities","MDA","Republic of Moldova","2014","2014",1,,
"220053","Total number of other cinema facilities","MDA","Republic of Moldova","2015","2015",1,,
"220053","Total number of other cinema facilities","SGP","Singapore","2014","2014",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","SGP","Singapore","2015","2015",,"n","Magnitude nil or negligible"
"220053","Total number of other cinema facilities","TGO","Togo","2012","2012",4,,
"220053","Total number of other cinema facilities","TGO","Togo","2013","2013",4,,
"220053","Total number of other cinema facilities","TGO","Togo","2014","2014",4,,
"220053","Total number of other cinema facilities","TGO","Togo","2015","2015",5,,
"220053","Total number of other cinema facilities","UZB","Uzbekistan","2014","2014",118,,
